id,Stad,Property type,Region,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score
10671629,Anderlecht,RESIDENTIAL,BRUSSELS,LOFT,489000,residential_sale,2015,3,180,HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,C
10652063,MATER,0,FLANDERS,HOUSE,450000,residential_sale,2023,3,192,INSTALLED,0,1,0,0,512,3,0,0,A
10675363,Evere,URBAN,BRUSSELS,GROUND_FLOOR,240000,residential_sale,0,1,55,USA_HYPER_EQUIPPED,0,0,1,1,0,2,0,JUST_RENOVATED,E
10665947,Sint-Denijs-Westrem,URBAN,FLANDERS,APARTMENT,265000,residential_sale,2025,1,61,HYPER_EQUIPPED,0,0,1,1,0,0,0,0,A
10663880,Rhode-Saint-Genese,0,FLANDERS,VILLA,1650000,residential_sale,1977,4,440,HYPER_EQUIPPED,0,0,1,1,1596,4,1,GOOD,D
10665944,Sint-Denijs-Westrem,URBAN,FLANDERS,APARTMENT,330000,residential_sale,2025,2,88,HYPER_EQUIPPED,0,0,1,1,0,0,0,0,A
10663905,Uccle,RESIDENTIAL,BRUSSELS,HOUSE,700000,residential_sale,1890,5,300,HYPER_EQUIPPED,0,0,1,1,0,3,1,GOOD,G
10680690,Lennik,ISOLATED,FLANDERS,VILLA,550000,residential_sale,2023,3,240,USA_HYPER_EQUIPPED,0,0,1,0,772,4,0,0,0
10676760,Ixelles,RESIDENTIAL,BRUSSELS,APARTMENT,549000,residential_sale,0,2,107,0,0,0,0,0,0,0,0,0,E
10663597,Milmort,URBAN,WALLONIE,HOUSE,265000,residential_sale,0,3,157,NOT_INSTALLED,0,0,1,1,798,4,0,GOOD,G
10676520,Knokke-Heist,ISOLATED,FLANDERS,GROUND_FLOOR,995000,residential_sale,2018,2,100,USA_HYPER_EQUIPPED,0,0,1,1,0,4,0,AS_NEW,B
10665948,Sint-Denijs-Westrem,URBAN,FLANDERS,APARTMENT,280000,residential_sale,2025,2,73,HYPER_EQUIPPED,0,0,1,1,0,0,0,0,A
10663866,Lasne,0,WALLONIE,EXCEPTIONAL_PROPERTY,1290000,residential_sale,1973,6,418,USA_HYPER_EQUIPPED,0,0,1,1,5513,4,0,GOOD,D
10665716,Rijkevorsel,FITTED_OUT,FLANDERS,HOUSE,389000,residential_sale,1974,3,220,0,0,0,0,1,963,4,0,GOOD,C
10670695,La Hulpe,0,WALLONIE,HOUSE,475000,residential_sale,1900,3,111,0,0,1,1,1,380,2,0,TO_BE_DONE_UP,G
10588433,Uccle,ISOLATED,BRUSSELS,FLAT_STUDIO,265000,residential_sale,2022,0,32,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,AS_NEW,B
10670697,La Hulpe,0,WALLONIE,MIXED_USE_BUILDING,475000,residential_sale,1900,3,111,0,0,1,1,1,380,2,0,TO_BE_DONE_UP,G
10566188,Halle,RESIDENTIAL,FLANDERS,APARTMENT,267000,residential_sale,2023,2,92,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10588441,Uccle,ISOLATED,BRUSSELS,FLAT_STUDIO,275000,residential_sale,2022,0,34,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10643554,Ath,0,WALLONIE,APARTMENT,278000,residential_sale,2020,3,117,INSTALLED,0,1,1,0,0,0,0,0,A
10588442,Uccle,RESIDENTIAL,BRUSSELS,FLAT_STUDIO,260000,residential_sale,2022,0,32,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10502229,Bruxelles,ISOLATED,BRUSSELS,APARTMENT,279900,residential_sale,2022,2,89,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10671597,Oudsbergen,0,FLANDERS,HOUSE,285000,residential_sale,0,3,150,0,0,0,1,0,1851,4,0,0,F
10671599,Peer,0,FLANDERS,HOUSE,325750,residential_sale,0,3,125,0,0,0,1,0,165,2,0,AS_NEW,0
10671610,Sint-Lambrechts-Woluwe,0,BRUSSELS,APARTMENT,450000,residential_sale,2023,2,95,USA_HYPER_EQUIPPED,0,0,1,1,0,2,0,AS_NEW,B
10671595,Braine-l'Alleud,URBAN,WALLONIE,APARTMENT,491150,residential_sale,2022,3,139,USA_HYPER_EQUIPPED,0,0,1,1,0,0,0,AS_NEW,0
10671594,Sint-Pieters-Leeuw,0,FLANDERS,HOUSE,285000,residential_sale,1930,3,135,HYPER_EQUIPPED,0,0,0,0,0,3,0,AS_NEW,0
10671593,Braine-l'Alleud,URBAN,WALLONIE,APARTMENT,471150,residential_sale,2022,3,140,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10671598,Oudsbergen,0,FLANDERS,FARMHOUSE,395000,residential_sale,1969,3,130,0,0,0,0,0,6823,4,0,0,0
10671596,Ittre,0,WALLONIE,GROUND_FLOOR,235000,residential_sale,2012,1,80,HYPER_EQUIPPED,0,0,1,1,0,2,0,AS_NEW,B
10676519,Knokke-Heist,URBAN,FLANDERS,GROUND_FLOOR,665000,residential_sale,2018,2,75,USA_INSTALLED,0,0,1,1,0,4,0,AS_NEW,B
10671592,Braine-l'Alleud,URBAN,WALLONIE,APARTMENT,491150,residential_sale,2022,3,140,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10671590,Waterloo,URBAN,WALLONIE,APARTMENT,491150,residential_sale,2022,3,0,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10671591,Waterloo,URBAN,WALLONIE,APARTMENT,471150,residential_sale,2022,3,0,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10671580,Tienen,0,FLANDERS,HOUSE,295000,residential_sale,0,3,214,HYPER_EQUIPPED,0,0,1,1,590,2,0,0,C
10671566,Bruxelles,0,BRUSSELS,APARTMENT_BLOCK,550000,residential_sale,0,4,317,NOT_INSTALLED,0,0,1,0,0,2,0,TO_RENOVATE,G
10457760,BEFFE,0,WALLONIE,HOUSE,179000,residential_sale,0,2,66,0,1,0,0,0,810,4,0,GOOD,G
10671576,Uccle,0,BRUSSELS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671563,Uccle,0,BRUSSELS,APARTMENT,345000,residential_sale,0,2,90,0,0,0,1,0,0,4,0,TO_BE_DONE_UP,D
10671571,Verviers Heusy,ISOLATED,WALLONIE,HOUSE,179000,residential_sale,0,1,114,INSTALLED,0,0,1,1,185,2,0,GOOD,D
10671567,Anderlecht,0,BRUSSELS,APARTMENT,245000,residential_sale,0,2,55,0,0,0,1,0,0,2,0,GOOD,F
10538970,Kraainem,RESIDENTIAL,FLANDERS,VILLA,895000,residential_sale,1973,5,240,0,0,0,1,1,503,4,0,GOOD,E
10671545,Zaventem,0,FLANDERS,GROUND_FLOOR,325000,residential_sale,2006,2,78,USA_INSTALLED,0,0,1,0,0,2,0,GOOD,B
10671565,Uccle,0,BRUSSELS,HOUSE,499000,residential_sale,0,4,166,0,0,0,1,0,205,2,0,TO_RENOVATE,0
10671575,Riemst,COUNTRY,FLANDERS,HOUSE,285000,residential_sale,1948,3,305,HYPER_EQUIPPED,0,0,1,1,984,3,0,TO_BE_DONE_UP,D
10671547,Lede,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671542,Kinrooi,0,FLANDERS,HOUSE,285000,residential_sale,0,3,114,0,0,0,0,0,1138,4,0,0,F
10671546,Erpe-Mere,0,FLANDERS,VILLA,650000,residential_sale,1973,3,0,USA_HYPER_EQUIPPED,0,0,1,0,1714,4,0,TO_RENOVATE,D
10623977,Wezembeek-Oppem,RESIDENTIAL,FLANDERS,HOUSE,495000,residential_sale,1978,3,122,0,0,0,1,1,222,2,0,TO_BE_DONE_UP,C
10644571,Ath,0,WALLONIE,APARTMENT,303000,residential_sale,2020,2,127,INSTALLED,0,1,1,0,0,0,0,0,A
10522041,Schaerbeek,ISOLATED,BRUSSELS,APARTMENT,305000,residential_sale,2023,1,59,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,A
10576298,Merchtem,0,FLANDERS,PENTHOUSE,309000,residential_sale,2021,2,75,0,0,1,1,0,0,0,0,0,A
10671537,Okegem,0,FLANDERS,HOUSE,269000,residential_sale,1958,4,192,INSTALLED,0,0,0,0,551,3,0,TO_RENOVATE,F
10502224,Bruxelles,ISOLATED,BRUSSELS,DUPLEX,329900,residential_sale,2022,3,115,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10626897,Lubbeek,URBAN,FLANDERS,APARTMENT,319000,residential_sale,2024,1,85,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10644572,Ath,0,WALLONIE,APARTMENT,312000,residential_sale,2020,2,127,INSTALLED,0,1,1,0,0,0,0,0,A
10373323,Oud-Heverlee,COUNTRY,FLANDERS,APARTMENT,338000,residential_sale,2023,2,92,USA_INSTALLED,0,0,1,0,0,2,0,AS_NEW,0
10671538,Tournai Mourcourt,COUNTRY,WALLONIE,HOUSE,330000,residential_sale,0,3,152,0,0,0,1,1,900,4,0,JUST_RENOVATED,E
10585235,Woluwe-Saint-Lambert,RESIDENTIAL,BRUSSELS,APARTMENT,366200,residential_sale,2024,2,84,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10671544,Schaerbeek,URBAN,BRUSSELS,APARTMENT,180000,residential_sale,1900,2,87,SEMI_EQUIPPED,0,0,0,0,0,2,0,TO_RENOVATE,D
10550954,Waterloo,URBAN,WALLONIE,APARTMENT,318500,residential_sale,2023,1,74,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10588443,Uccle,ISOLATED,BRUSSELS,APARTMENT,385000,residential_sale,2022,1,68,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,AS_NEW,B
10522043,Schaerbeek,ISOLATED,BRUSSELS,APARTMENT,390000,residential_sale,2023,2,98,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10588447,Uccle,ISOLATED,BRUSSELS,APARTMENT,395000,residential_sale,2022,1,66,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10547434,Kraainem,URBAN,FLANDERS,DUPLEX,437000,residential_sale,2023,2,140,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10373322,Oud-Heverlee,COUNTRY,FLANDERS,APARTMENT,425000,residential_sale,2023,3,124,USA_INSTALLED,0,0,1,0,0,2,0,AS_NEW,0
10538851,Rixensart,URBAN,WALLONIE,APARTMENT,485000,residential_sale,2023,2,113,NOT_INSTALLED,0,0,1,0,0,0,0,AS_NEW,A++
10502226,Bruxelles,ISOLATED,BRUSSELS,DUPLEX,374900,residential_sale,2022,3,129,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10550953,Waterloo,URBAN,WALLONIE,APARTMENT,423200,residential_sale,2023,3,101,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10585234,Woluwe-Saint-Lambert,RESIDENTIAL,BRUSSELS,APARTMENT,497000,residential_sale,2024,3,109,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,B
10550952,Waterloo,URBAN,WALLONIE,APARTMENT,431300,residential_sale,2023,2,103,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,A
10626955,Gent,URBAN,FLANDERS,APARTMENT,545000,residential_sale,2023,3,125,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,0
10588446,Uccle,ISOLATED,BRUSSELS,APARTMENT,435000,residential_sale,2022,1,85,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10426257,Grez-Doiceau,0,WALLONIE,APARTMENT,435000,residential_sale,2023,2,101,INSTALLED,0,1,1,1,0,0,0,0,A
10588438,Uccle,ISOLATED,BRUSSELS,APARTMENT,395000,residential_sale,2022,1,63,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10672691,Ixelles,0,BRUSSELS,HOUSE,1590000,residential_sale,1920,6,350,HYPER_EQUIPPED,0,0,1,1,427,3,0,GOOD,G
10550951,Waterloo,URBAN,WALLONIE,PENTHOUSE,567200,residential_sale,2023,3,130,USA_HYPER_EQUIPPED,0,0,1,0,0,2,0,AS_NEW,B
10588435,Uccle,ISOLATED,BRUSSELS,APARTMENT,645000,residential_sale,2022,2,113,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10588448,Uccle,ISOLATED,BRUSSELS,APARTMENT,555000,residential_sale,2022,2,95,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10671535,Brasschaat,0,FLANDERS,VILLA,1150000,residential_sale,1979,4,230,USA_HYPER_EQUIPPED,0,0,0,0,1000,4,0,AS_NEW,C
10588436,Uccle,ISOLATED,BRUSSELS,APARTMENT,749000,residential_sale,2022,2,121,USA_HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,B
10643794,Gent,URBAN,FLANDERS,PENTHOUSE,1325000,residential_sale,2022,3,180,HYPER_EQUIPPED,0,0,1,0,0,4,0,AS_NEW,0
10671527,Drogenbos,0,FLANDERS,HOUSE,495000,residential_sale,1930,3,161,INSTALLED,0,1,1,0,303,3,0,GOOD,F
10644095,Gent,RESIDENTIAL,FLANDERS,APARTMENT,554500,residential_sale,2023,3,114,HYPER_EQUIPPED,0,0,1,0,0,0,0,AS_NEW,0
10671528,Antwerp,URBAN,FLANDERS,APARTMENT,275000,residential_sale,0,3,110,0,0,0,1,0,0,2,0,0,B
10671532,Brugge Zeebrugge,LANDSCAPE,FLANDERS,APARTMENT,395000,residential_sale,2002,3,140,0,0,0,1,0,0,3,0,GOOD,B
10671521,Anderlecht,ISOLATED,BRUSSELS,MANSION,399000,residential_sale,1890,3,240,USA_HYPER_EQUIPPED,0,0,0,1,0,2,0,GOOD,G
10671514,Ronse,URBAN,FLANDERS,MIXED_USE_BUILDING,295000,residential_sale,1915,5,339,INSTALLED,0,0,0,0,160,2,0,TO_BE_DONE_UP,E
10671509,Courcelles Trazegnies,URBAN,WALLONIE,HOUSE,179000,residential_sale,0,2,143,INSTALLED,0,0,0,0,110,2,0,JUST_RENOVATED,D
10671513,Ronse,ISOLATED,FLANDERS,APARTMENT,325000,residential_sale,1964,4,280,SEMI_EQUIPPED,0,0,1,1,0,3,0,GOOD,C
10671531,Evergem,URBAN,FLANDERS,HOUSE,385000,residential_sale,1953,3,165,0,0,0,1,1,1307,3,0,TO_RENOVATE,F
10671504,Liege,URBAN,WALLONIE,APARTMENT,140000,residential_sale,0,2,65,SEMI_EQUIPPED,0,0,1,0,0,2,0,TO_BE_DONE_UP,C
10671518,Bruxelles,0,BRUSSELS,LOFT,499000,residential_sale,1900,2,160,USA_HYPER_EQUIPPED,0,0,1,0,0,3,0,AS_NEW,C
10671522,Tremelo,0,FLANDERS,HOUSE,245000,residential_sale,1983,2,120,0,0,0,1,0,740,4,0,TO_RENOVATE,F
10671502,Ans,URBAN,WALLONIE,GROUND_FLOOR,118900,residential_sale,1915,2,65,SEMI_EQUIPPED,0,0,1,1,0,3,0,TO_BE_DONE_UP,G
10671507,Ans,0,WALLONIE,APARTMENT,148900,residential_sale,0,2,75,0,0,0,1,0,0,2,0,TO_BE_DONE_UP,C
10671497,Honnelles Roisin,ISOLATED,WALLONIE,HOUSE,260000,residential_sale,0,3,190,INSTALLED,0,0,1,1,445,3,0,GOOD,F
10671503,Ans,URBAN,WALLONIE,MIXED_USE_BUILDING,398900,residential_sale,1910,3,185,SEMI_EQUIPPED,0,0,1,1,232,2,0,GOOD,B
10639081,Roux,0,WALLONIE,HOUSE,89900,residential_sale,0,3,97,0,0,0,0,1,230,2,0,TO_RENOVATE,G
10671498,Farciennes,0,WALLONIE,HOUSE,95000,residential_sale,0,2,0,0,0,0,0,0,0,2,0,GOOD,E
10671491,Ransart,0,WALLONIE,VILLA,295000,residential_sale,1983,3,152,0,0,0,1,0,2300,4,0,GOOD,B
10671492,Charleroi,0,WALLONIE,APARTMENT,128500,residential_sale,0,1,79,0,0,0,0,0,0,0,0,GOOD,C
10671508,Ronse,COUNTRY,FLANDERS,HOUSE,179000,residential_sale,1918,2,116,INSTALLED,0,0,0,1,491,3,0,GOOD,F
10671479,La Louviere,0,WALLONIE,HOUSE,85000,residential_sale,0,2,116,NOT_INSTALLED,0,0,1,0,0,2,0,TO_RENOVATE,F
10526619,Liège,URBAN,WALLONIE,APARTMENT_BLOCK,185000,residential_sale,0,4,156,NOT_INSTALLED,0,0,0,0,85,2,0,TO_BE_DONE_UP,E
10671474,Liege,URBAN,WALLONIE,APARTMENT_BLOCK,1300000,residential_sale,0,7,400,INSTALLED,0,0,1,0,0,2,0,AS_NEW,0
10641561,Antwerp,0,FLANDERS,APARTMENT,239000,residential_sale,0,2,95,0,0,0,1,0,0,4,0,GOOD,B
10671478,BOUVIGNES-SUR-MEUSE,0,WALLONIE,HOUSE,190000,residential_sale,0,3,138,INSTALLED,0,0,1,1,0,2,0,GOOD,D
10671477,Cheratte,ISOLATED,WALLONIE,HOUSE,179000,residential_sale,1900,3,104,INSTALLED,0,0,1,0,326,2,0,GOOD,D
10671476,Herstal,URBAN,WALLONIE,APARTMENT_BLOCK,258000,residential_sale,0,3,164,0,0,0,1,0,0,2,0,TO_BE_DONE_UP,E
10672692,Uccle,0,BRUSSELS,HOUSE,1590000,residential_sale,1920,6,350,HYPER_EQUIPPED,0,0,1,1,427,3,0,GOOD,G
10678333,Hemiksem,0,FLANDERS,HOUSE,279000,residential_sale,0,2,113,INSTALLED,0,1,1,0,74,2,0,JUST_RENOVATED,C
10671499,Charleroi,0,WALLONIE,HOUSE,173000,residential_sale,0,2,150,INSTALLED,0,0,1,0,0,3,0,GOOD,C
10667207,Gembloux,RESIDENTIAL,WALLONIE,APARTMENT,270000,residential_sale,2022,3,102,SEMI_EQUIPPED,0,1,0,1,0,3,0,0,B
10667204,Gembloux,RESIDENTIAL,WALLONIE,APARTMENT,285000,residential_sale,2022,3,94,SEMI_EQUIPPED,0,1,1,1,0,3,0,0,B
10666424,Arlon,0,WALLONIE,APARTMENT,285000,residential_sale,0,2,144,INSTALLED,0,1,0,0,0,2,0,GOOD,D
10681623,Hoboken,RESIDENTIAL,FLANDERS,GROUND_FLOOR,225000,residential_sale,1939,1,120,HYPER_EQUIPPED,0,0,0,0,0,2,0,GOOD,C
10667205,Gembloux,RESIDENTIAL,WALLONIE,APARTMENT,325000,residential_sale,2022,3,100,SEMI_EQUIPPED,0,1,1,1,0,3,0,0,B
10666381,Woluwe-Saint-Lambert,0,BRUSSELS,APARTMENT,595000,residential_sale,1937,3,140,HYPER_EQUIPPED,0,0,1,0,0,2,0,GOOD,D
10544964,GrÃce-hollogne,URBAN,WALLONIE,HOUSE,75000,residential_sale,0,1,50,NOT_INSTALLED,0,0,0,0,34,2,0,TO_RENOVATE,F
10526107,La Louvière Houdeng-Goegnies,0,WALLONIE,HOUSE,65000,residential_sale,1899,2,72,SEMI_EQUIPPED,0,0,1,0,100,2,0,TO_BE_DONE_UP,G
10666522,Bruxelles,0,BRUSSELS,APARTMENT,385000,residential_sale,2014,2,88,USA_INSTALLED,0,0,1,0,0,3,0,GOOD,B
10658521,Schilde,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10600677,Charleroi,0,WALLONIE,HOUSE,90000,residential_sale,0,2,70,0,0,0,1,0,100,2,0,GOOD,E
10666807,Uccle,0,BRUSSELS,APARTMENT,825000,residential_sale,1966,2,150,HYPER_EQUIPPED,0,0,1,0,0,2,1,AS_NEW,C
10586040,Huy,RESIDENTIAL,WALLONIE,HOUSE,89000,residential_sale,1899,2,137,NOT_INSTALLED,0,1,0,0,75,2,0,TO_RENOVATE,G
10667721,Uccle,0,BRUSSELS,APARTMENT,715000,residential_sale,0,3,180,INSTALLED,0,0,1,0,0,0,0,GOOD,C
10396358,SAINT-HUBERT,0,WALLONIE,HOUSE,96000,residential_sale,1890,2,89,SEMI_EQUIPPED,0,1,0,1,244,3,0,TO_BE_DONE_UP,G
10659421,Chaumont-Gistoux,0,WALLONIE,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10667360,Borgloon,URBAN,FLANDERS,APARTMENT,245000,residential_sale,0,2,228,INSTALLED,0,1,1,0,0,2,0,GOOD,D
10550590,Chaudfontaine Vaux-sous-Chèvremont,URBAN,WALLONIE,HOUSE,109000,residential_sale,0,2,110,SEMI_EQUIPPED,0,0,1,1,205,3,0,TO_RENOVATE,G
10671574,Antwerp,RESIDENTIAL,FLANDERS,HOUSE,910000,residential_sale,1931,5,310,USA_HYPER_EQUIPPED,0,0,1,1,242,2,0,GOOD,C
10442222,Charleroi,0,WALLONIE,HOUSE,90000,residential_sale,0,2,70,0,0,0,1,0,100,2,0,GOOD,E
10470839,Seraing,0,WALLONIE,HOUSE,119000,residential_sale,0,3,190,NOT_INSTALLED,0,1,1,0,190,2,0,TO_RENOVATE,G
10474664,La Louvière Houdeng-Goegnies,0,WALLONIE,HOUSE,95000,residential_sale,1918,3,116,SEMI_EQUIPPED,0,0,1,0,90,2,0,TO_BE_DONE_UP,F
10639002,La Louvière Haine-Saint-Pierre,0,WALLONIE,HOUSE,110000,residential_sale,1918,3,131,SEMI_EQUIPPED,0,0,0,0,300,3,0,TO_BE_DONE_UP,G
10397238,Liege,0,WALLONIE,APARTMENT_BLOCK,325000,residential_sale,1900,4,205,USA_INSTALLED,0,0,0,0,53,2,0,GOOD,D
10561744,GROYNNE,COUNTRY,WALLONIE,HOUSE,119000,residential_sale,0,4,110,NOT_INSTALLED,0,1,1,1,1030,3,0,TO_RENOVATE,G
10293548,Menen,0,FLANDERS,HOUSE,107000,residential_sale,1952,2,112,SEMI_EQUIPPED,0,1,1,0,93,2,0,TO_RENOVATE,D
10491273,Trooz,ISOLATED,WALLONIE,HOUSE,120000,residential_sale,0,3,90,NOT_INSTALLED,0,0,1,1,191,2,0,TO_RENOVATE,E
10364611,Trooz,ISOLATED,WALLONIE,HOUSE,99000,residential_sale,0,3,100,NOT_INSTALLED,0,0,0,1,455,3,0,TO_RENOVATE,G
10498968,Halle,URBAN,FLANDERS,HOUSE,268000,residential_sale,1915,3,137,INSTALLED,0,0,1,0,230,2,0,TO_BE_DONE_UP,F
10671470,Lierde,COUNTRY,FLANDERS,EXCEPTIONAL_PROPERTY,499000,residential_sale,2010,3,0,INSTALLED,0,0,1,0,1392,4,0,AS_NEW,B
10536978,Geraardsbergen,0,FLANDERS,HOUSE,715000,residential_sale,1974,6,520,0,0,0,1,1,1292,4,0,AS_NEW,B
10671473,Asse Zellik,ISOLATED,FLANDERS,HOUSE,485000,residential_sale,1908,6,290,HYPER_EQUIPPED,0,0,1,1,701,2,0,TO_BE_DONE_UP,F
10557433,Ronse,URBAN,FLANDERS,HOUSE,119000,residential_sale,0,2,102,INSTALLED,0,0,0,0,50,2,0,TO_BE_DONE_UP,C
10451320,Charleroi,0,WALLONIE,FLAT_STUDIO,69500,residential_sale,0,0,42,0,0,0,0,0,0,0,0,GOOD,E
10671469,Gent,URBAN,FLANDERS,APARTMENT,238000,residential_sale,1900,1,40,USA_INSTALLED,0,0,0,0,0,2,0,GOOD,B
10671464,Niel,0,FLANDERS,HOUSE,239000,residential_sale,1910,2,167,INSTALLED,0,0,1,0,0,3,0,0,F
10671471,Geraardsbergen,0,FLANDERS,VILLA,350000,residential_sale,1956,2,190,USA_INSTALLED,0,0,1,0,786,4,0,GOOD,C
10671466,Aalst,0,FLANDERS,HOUSE,279000,residential_sale,1965,3,217,INSTALLED,0,0,1,0,157,2,0,TO_RENOVATE,E
10671465,Ingelmunster,0,FLANDERS,VILLA,419000,residential_sale,1990,5,300,INSTALLED,0,1,1,1,1753,4,0,GOOD,C
10671461,Dilbeek,RESIDENTIAL,FLANDERS,HOUSE,475000,residential_sale,2017,3,128,USA_HYPER_EQUIPPED,0,0,1,0,217,3,0,AS_NEW,B
10671462,Aartselaar,RESIDENTIAL,FLANDERS,HOUSE,395000,residential_sale,1975,3,158,USA_INSTALLED,0,0,1,0,368,3,0,GOOD,B
10671460,Hasselt,RESIDENTIAL,FLANDERS,HOUSE,299000,residential_sale,1976,3,187,HYPER_EQUIPPED,0,1,0,0,308,3,0,TO_RENOVATE,B
10671463,Lummen,MALL,FLANDERS,MIXED_USE_BUILDING,600000,residential_sale,1964,3,301,USA_HYPER_EQUIPPED,0,0,1,1,1247,3,0,GOOD,0
10671467,Herve Battice,COUNTRY,WALLONIE,FARMHOUSE,400000,residential_sale,0,4,834,NOT_INSTALLED,0,0,1,0,7149,4,0,TO_RENOVATE,F
10671442,Mechelen,0,FLANDERS,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671454,Westende,0,FLANDERS,FLAT_STUDIO,134000,residential_sale,2005,1,35,0,1,0,0,0,0,0,0,AS_NEW,B
10671439,Brasschaat,0,FLANDERS,HOUSE,349000,residential_sale,1962,4,290,0,0,0,0,0,303,0,0,TO_RENOVATE,D
10671453,Middelkerke,0,FLANDERS,TOWN_HOUSE,479000,residential_sale,2013,3,0,0,1,0,0,0,0,0,0,0,B
10671435,Tervuren,RESIDENTIAL,FLANDERS,VILLA,845000,residential_sale,1993,5,0,HYPER_EQUIPPED,0,0,0,0,720,4,0,GOOD,0
10671438,Aartselaar,0,FLANDERS,HOUSE,324000,residential_sale,0,4,0,INSTALLED,0,0,1,1,0,0,0,AS_NEW,C
10608313,Tervuren,RESIDENTIAL,FLANDERS,VILLA,630000,residential_sale,1976,4,0,INSTALLED,0,0,0,0,773,4,0,GOOD,0
10671437,Molenbeek-Saint-Jean,RESIDENTIAL,BRUSSELS,APARTMENT,185000,residential_sale,1960,2,0,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,0
10671468,Fléron,URBAN,WALLONIE,HOUSE,175000,residential_sale,0,3,160,0,0,0,0,0,172,3,0,0,F
10671430,Knokke,0,FLANDERS,FLAT_STUDIO,395000,residential_sale,1962,0,34,HYPER_EQUIPPED,0,0,0,0,0,2,0,0,B
10671427,Deurne,0,FLANDERS,HOUSE,249000,residential_sale,0,2,120,0,0,0,0,0,172,0,0,0,D
10671426,Ranst,0,FLANDERS,APARTMENT_BLOCK,465000,residential_sale,0,0,280,0,0,0,0,1,690,0,0,TO_RENOVATE,C
10616565,La Louvière Houdeng-Goegnies,0,WALLONIE,HOUSE,125000,residential_sale,1918,3,188,INSTALLED,0,0,1,0,290,3,0,GOOD,F
10536875,Saint-Ghislain,0,WALLONIE,HOUSE,135000,residential_sale,1930,2,120,SEMI_EQUIPPED,0,0,1,0,144,3,0,GOOD,G
10605245,Saint-Ghislain,0,WALLONIE,HOUSE,135000,residential_sale,1938,3,130,SEMI_EQUIPPED,0,0,1,0,440,2,0,GOOD,G
10671422,Kruishoutem,0,FLANDERS,HOUSE,468203,residential_sale,2023,3,154,HYPER_EQUIPPED,0,0,0,1,483,0,0,0,0
10671425,Antwerp,0,FLANDERS,APARTMENT,464000,residential_sale,1987,3,120,0,0,0,1,0,0,0,0,TO_BE_DONE_UP,B
10572479,La Louviere,0,WALLONIE,HOUSE,130000,residential_sale,1899,4,120,SEMI_EQUIPPED,0,0,1,0,266,2,0,TO_BE_DONE_UP,E
10563737,La Louvière Strépy-Bracquegnies,0,WALLONIE,HOUSE,125000,residential_sale,1899,2,137,INSTALLED,0,0,1,0,204,2,0,GOOD,D
